buying_format,category,item_custom_info,item_url,thumbnail_url,title
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41209016/ford-f550-xl-super-duty-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41209016/41209016_1616702485_199.jpg,Ford F550 XL Super Duty 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41208980/international-4300sbalp-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41208980/41208980_1616702399_921.jpg,International 4300SBALP 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41208979/ford-f550-xl-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41208979/41208979_1616702396_656.jpg,Ford F550 XL 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41208846/gmc-topkick-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41208846/41208846_1616702120_719.jpg,GMC TOPKICK 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41208842/ford-f750-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41208842/41208842_1616702109_875.jpg,Ford F750 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41208829/gmc-3500hd-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41208829/41208829_1616702085_727.jpg,GMC 3500HD 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41208817/ford-f700-autres.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41208817/41208817_1616702053_516.jpg,Ford F700 Others
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41208593/freightliner-m2-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41208593/41208593_1616701626_254.jpg,Freightliner M2 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41208592/peterbilt-348-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41208592/41208592_1616701623_97.jpg,Peterbilt 348 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41208588/international-7400-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41208588/41208588_1616701619_348.jpg,International 7400 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41208434/kenworth-c500-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41208434/41208434_1616701295_233.jpg,Kenworth C500 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41208369/freightliner-m2106-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41208369/41208369_1616701227_423.jpg,Freightliner M2106 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41208357/freightliner-m2-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41208357/41208357_1616701210_551.jpg,Freightliner M2 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41208356/hino-258-autres.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41208356/41208356_1616701208_323.jpg,Hino 258 Others
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41208355/international-4300-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41208355/41208355_1616701206_286.jpg,International 4300 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41208332/ford-f550-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41208332/41208332_1616701152_115.jpg,Ford F550 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41208303/ford-f550-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41208303/41208303_1616701085_326.jpg,Ford F550 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41208284/international-4400-sba-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41208284/41208284_1616701046_912.jpg,International 4400 SBA 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41208281/ford-f550-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41208281/41208281_1616701039_54.jpg,Ford F550 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41208232/mack-ms300p-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41208232/41208232_1616700953_552.jpg,Mack MS300P 
