auction_ending,buying_format,country,currency,details,extra_fields,img_url,item_category,item_main_category,item_main_category_id,item_source_category_id,item_source_sub_category_id,item_sub_category,item_title,item_url,location,make,model,price,price_original,serial_number,source_item_id,state,thumbnail_s3_path,thumbnail_url,vendor_address,vendor_address2,vendor_categories,vendor_city,vendor_comments,vendor_contact,vendor_contact2,vendor_contact2_designation,vendor_contact_designation,vendor_contact_url,vendor_country,vendor_email,vendor_email1,vendor_email2,vendor_email3,vendor_facebook,vendor_fax,vendor_linkedin,vendor_location,vendor_logo_url,vendor_manufacturers,vendor_name,vendor_phone,vendor_phone2,vendor_services,vendor_skype,vendor_state,vendor_twitter,vendor_url,vendor_website,vendor_zipcode,year
03/31/2021,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221558/41221558_1617075819_33.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221558/41221558_1617075819_127.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221558/41221558_1617075819_118.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221558/41221558_1617075819_941.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221558/41221558_1617075819_935.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221558/41221558_1617075819_425.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221558/41221558_1617075819_230.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221558/41221558_1617075819_920.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221558/41221558_1617075819_155.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221558/41221558_1617075819_989.jpg",,Trucks,Trucks,,,,Freightliner FL70 ,https://www.truckscorner.com/auction/trucks-1/41221558/freightliner-fl70-nc.html,USA,Freightliner,FL70,,,,,,,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41225452/41225452_1617083652_975.jpg,,,,,,,,,,,,,,,,,,,USA,,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,1996
03/31/2021,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221434/41221434_1617075707_390.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221434/41221434_1617075707_948.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221434/41221434_1617075707_487.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221434/41221434_1617075707_864.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221434/41221434_1617075707_606.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221434/41221434_1617075707_745.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221434/41221434_1617075707_185.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221434/41221434_1617075707_182.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221434/41221434_1617075707_656.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221434/41221434_1617075707_904.jpg",,Trucks,Trucks,,,,Ford F650 ,https://www.truckscorner.com/auction/trucks-1/41221434/ford-f650-nc.html,USA,Ford,F650,,,,,,,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41225452/41225452_1617083652_975.jpg,,,,,,,,,,,,,,,,,,,USA,,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,2001
03/31/2021,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221688/41221688_1617076105_944.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221688/41221688_1617076105_249.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221688/41221688_1617076105_376.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221688/41221688_1617076105_904.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221688/41221688_1617076105_939.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221688/41221688_1617076105_69.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221688/41221688_1617076105_156.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221688/41221688_1617076105_497.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221688/41221688_1617076105_514.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221688/41221688_1617076105_877.jpg",,Trucks,Trucks,,,,Ford F750 ,https://www.truckscorner.com/auction/trucks-1/41221688/ford-f750-nc.html,USA,Ford,F750,,,,,,,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41225452/41225452_1617083652_975.jpg,,,,,,,,,,,,,,,,,,,USA,,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,2012
03/31/2021,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221745/41221745_1617076220_339.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221745/41221745_1617076220_925.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221745/41221745_1617076220_314.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221745/41221745_1617076220_424.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221745/41221745_1617076220_534.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221745/41221745_1617076220_605.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221745/41221745_1617076220_429.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221745/41221745_1617076220_994.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221745/41221745_1617076220_711.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221745/41221745_1617076220_202.jpg",,Trucks,Trucks,,,,Ford F450 Others,https://www.truckscorner.com/auction/trucks-1/41221745/ford-f450-autres.html,USA,Ford,F450,,,,,,,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41225452/41225452_1617083652_975.jpg,,,,,,,,,,,,,,,,,,,USA,,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,2006
03/31/2021,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221746/41221746_1617076223_307.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221746/41221746_1617076223_397.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221746/41221746_1617076223_610.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221746/41221746_1617076223_504.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221746/41221746_1617076223_553.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221746/41221746_1617076223_536.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221746/41221746_1617076223_661.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221746/41221746_1617076223_220.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221746/41221746_1617076223_657.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221746/41221746_1617076223_463.jpg",,Trucks,Trucks,,,,Ford L9000 Others,https://www.truckscorner.com/auction/trucks-1/41221746/ford-l9000-autres.html,USA,Ford,L9000,,,,,,,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41225452/41225452_1617083652_975.jpg,,,,,,,,,,,,,,,,,,,USA,,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,1995
03/31/2021,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221752/41221752_1617076240_416.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221752/41221752_1617076240_829.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221752/41221752_1617076240_542.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221752/41221752_1617076240_310.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221752/41221752_1617076240_695.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221752/41221752_1617076240_535.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221752/41221752_1617076240_703.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221752/41221752_1617076240_963.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221752/41221752_1617076240_97.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221752/41221752_1617076240_166.jpg",,Trucks,Trucks,,,,Freightliner FL80 ,https://www.truckscorner.com/auction/trucks-1/41221752/freightliner-fl80-nc.html,USA,Freightliner,FL80,,,,,,,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41225452/41225452_1617083652_975.jpg,,,,,,,,,,,,,,,,,,,USA,,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,2001
03/31/2021,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221747/41221747_1617076226_829.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221747/41221747_1617076226_730.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221747/41221747_1617076226_916.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221747/41221747_1617076226_253.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221747/41221747_1617076226_785.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221747/41221747_1617076226_320.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221747/41221747_1617076226_406.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221747/41221747_1617076226_349.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221747/41221747_1617076226_583.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41221747/41221747_1617076226_350.jpg",,Trucks,Trucks,,,,International 4300 Others,https://www.truckscorner.com/auction/trucks-1/41221747/international-4300-autres.html,USA,International,4300,,,,,,,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41225452/41225452_1617083652_975.jpg,,,,,,,,,,,,,,,,,,,USA,,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,2008
03/31/2021,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222106/41222106_1617077058_395.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222106/41222106_1617077058_640.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222106/41222106_1617077058_593.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222106/41222106_1617077058_330.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222106/41222106_1617077058_712.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222106/41222106_1617077058_990.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222106/41222106_1617077058_776.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222106/41222106_1617077058_856.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222106/41222106_1617077058_220.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222106/41222106_1617077058_770.jpg",,Trucks,Trucks,,,,Freightliner M2106 ,https://www.truckscorner.com/auction/trucks-1/41222106/freightliner-m2106-nc.html,USA,Freightliner,M2106,,,,,,,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41225452/41225452_1617083652_975.jpg,,,,,,,,,,,,,,,,,,,USA,,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,2007
03/31/2021,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222103/41222103_1617077051_842.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222103/41222103_1617077051_391.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222103/41222103_1617077051_869.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222103/41222103_1617077051_835.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222103/41222103_1617077051_636.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222103/41222103_1617077051_544.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222103/41222103_1617077051_501.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222103/41222103_1617077051_526.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222103/41222103_1617077051_525.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222103/41222103_1617077051_641.jpg",,Trucks,Trucks,,,,Freightliner M2106 ,https://www.truckscorner.com/auction/trucks-1/41222103/freightliner-m2106-nc.html,USA,Freightliner,M2106,,,,,,,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41225452/41225452_1617083652_975.jpg,,,,,,,,,,,,,,,,,,,USA,,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,2007
03/31/2021,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222662/41222662_1617078241_952.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222662/41222662_1617078241_381.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222662/41222662_1617078241_59.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222662/41222662_1617078241_169.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222662/41222662_1617078241_449.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222662/41222662_1617078241_768.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222662/41222662_1617078241_758.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222662/41222662_1617078241_795.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222662/41222662_1617078241_695.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222662/41222662_1617078241_351.jpg",,Trucks,Trucks,,,,Freightliner FL80 Crew Cab S/A ,https://www.truckscorner.com/auction/trucks-1/41222662/freightliner-fl80-crew-cab-s-a-nc.html,USA,Freightliner,FL80 Crew Cab S/A,,,,,,,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41225452/41225452_1617083652_975.jpg,,,,,,,,,,,,,,,,,,,USA,,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,1997
03/31/2021,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223486/41223486_1617079577_66.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223486/41223486_1617079577_566.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223486/41223486_1617079577_398.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223486/41223486_1617079577_978.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223486/41223486_1617079577_6.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223486/41223486_1617079577_677.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223486/41223486_1617079577_779.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223486/41223486_1617079577_901.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223486/41223486_1617079577_622.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223486/41223486_1617079577_141.jpg",,Trucks,Trucks,,,,Kenworth T880 ,https://www.truckscorner.com/auction/trucks-1/41223486/kenworth-t880-nc.html,USA,Kenworth,T880,,,,,,,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41225452/41225452_1617083652_975.jpg,,,,,,,,,,,,,,,,,,,USA,,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,2020
03/31/2021,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223489/41223489_1617079587_186.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223489/41223489_1617079587_168.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223489/41223489_1617079587_413.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223489/41223489_1617079587_441.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223489/41223489_1617079587_870.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223489/41223489_1617079587_691.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223489/41223489_1617079587_880.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223489/41223489_1617079587_495.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223489/41223489_1617079587_128.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223489/41223489_1617079587_373.jpg",,Trucks,Trucks,,,,Kenworth T880 ,https://www.truckscorner.com/auction/trucks-1/41223489/kenworth-t880-nc.html,USA,Kenworth,T880,,,,,,,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41225452/41225452_1617083652_975.jpg,,,,,,,,,,,,,,,,,,,USA,,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,2020
03/31/2021,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222160/41222160_1617077204_487.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222160/41222160_1617077204_31.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222160/41222160_1617077204_491.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222160/41222160_1617077204_353.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222160/41222160_1617077204_871.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222160/41222160_1617077204_280.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222160/41222160_1617077204_146.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222160/41222160_1617077204_202.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222160/41222160_1617077204_402.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222160/41222160_1617077204_240.jpg",,Trucks,Trucks,,,,Peterbilt 348 ,https://www.truckscorner.com/auction/trucks-1/41222160/peterbilt-348-nc.html,USA,Peterbilt,348,,,,,,,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41225452/41225452_1617083652_975.jpg,,,,,,,,,,,,,,,,,,,USA,,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,1976
03/31/2021,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222176/41222176_1617077248_387.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222176/41222176_1617077248_875.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222176/41222176_1617077248_46.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222176/41222176_1617077248_500.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222176/41222176_1617077248_703.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222176/41222176_1617077248_801.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222176/41222176_1617077248_205.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222176/41222176_1617077248_466.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222176/41222176_1617077248_521.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222176/41222176_1617077248_767.jpg",,Trucks,Trucks,,,,Freightliner M2106 ,https://www.truckscorner.com/auction/trucks-1/41222176/freightliner-m2106-nc.html,USA,Freightliner,M2106,,,,,,,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41225452/41225452_1617083652_975.jpg,,,,,,,,,,,,,,,,,,,USA,,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,2007
03/31/2021,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222126/41222126_1617077124_3.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222126/41222126_1617077124_331.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222126/41222126_1617077124_641.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222126/41222126_1617077124_196.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222126/41222126_1617077124_898.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222126/41222126_1617077124_628.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222126/41222126_1617077124_829.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222126/41222126_1617077124_678.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222126/41222126_1617077124_325.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41222126/41222126_1617077124_185.jpg",,Trucks,Trucks,,,,International 4300SBA S/A ,https://www.truckscorner.com/auction/trucks-1/41222126/international-4300sba-s-a-nc.html,USA,International,4300SBA S/A,,,,,,,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41225452/41225452_1617083652_975.jpg,,,,,,,,,,,,,,,,,,,USA,,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,2006
03/31/2021,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223782/41223782_1617080184_407.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223782/41223782_1617080184_792.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223782/41223782_1617080184_295.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223782/41223782_1617080184_803.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223782/41223782_1617080184_582.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223782/41223782_1617080184_700.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223782/41223782_1617080184_256.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223782/41223782_1617080184_486.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223782/41223782_1617080184_448.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223782/41223782_1617080184_869.jpg",,Trucks,Trucks,,,,Peterbilt 379 Others,https://www.truckscorner.com/auction/trucks-1/41223782/peterbilt-379-autres.html,USA,Peterbilt,379,,,,,,,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41225452/41225452_1617083652_975.jpg,,,,,,,,,,,,,,,,,,,USA,,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,2003
03/31/2021,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223792/41223792_1617080217_350.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223792/41223792_1617080217_754.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223792/41223792_1617080217_483.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223792/41223792_1617080217_948.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223792/41223792_1617080217_782.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223792/41223792_1617080217_635.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223792/41223792_1617080217_697.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223792/41223792_1617080217_598.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223792/41223792_1617080217_962.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223792/41223792_1617080217_11.jpg",,Trucks,Trucks,,,,Ford F650 XLT S/A ,https://www.truckscorner.com/auction/trucks-1/41223792/ford-f650-xlt-s-a-nc.html,USA,Ford,F650 XLT S/A,,,,,,,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41225452/41225452_1617083652_975.jpg,,,,,,,,,,,,,,,,,,,USA,,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,2005
03/31/2021,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223793/41223793_1617080221_637.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223793/41223793_1617080221_455.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223793/41223793_1617080221_346.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223793/41223793_1617080221_989.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223793/41223793_1617080221_892.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223793/41223793_1617080221_595.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223793/41223793_1617080221_471.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223793/41223793_1617080221_194.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223793/41223793_1617080221_535.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223793/41223793_1617080221_977.jpg",,Trucks,Trucks,,,,Ford F650 ,https://www.truckscorner.com/auction/trucks-1/41223793/ford-f650-nc.html,USA,Ford,F650,,,,,,,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41225452/41225452_1617083652_975.jpg,,,,,,,,,,,,,,,,,,,USA,,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,2006
03/31/2021,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223786/41223786_1617080197_503.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223786/41223786_1617080197_285.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223786/41223786_1617080197_239.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223786/41223786_1617080197_983.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223786/41223786_1617080197_335.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223786/41223786_1617080197_530.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223786/41223786_1617080197_962.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223786/41223786_1617080197_844.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223786/41223786_1617080197_746.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41223786/41223786_1617080197_808.jpg",,Trucks,Trucks,,,,International 4300SBA ,https://www.truckscorner.com/auction/trucks-1/41223786/international-4300sba-nc.html,USA,International,4300SBA,,,,,,,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41225452/41225452_1617083652_975.jpg,,,,,,,,,,,,,,,,,,,USA,,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,2005
