auction_ending,buying_format,country,currency,details,extra_fields,img_url,item_category,item_main_category,item_main_category_id,item_source_category_id,item_source_sub_category_id,item_sub_category,item_title,item_url,location,make,model,price,price_original,serial_number,source_item_id,state,thumbnail_s3_path,thumbnail_url,vendor_address,vendor_address2,vendor_categories,vendor_city,vendor_comments,vendor_contact,vendor_contact2,vendor_contact2_designation,vendor_contact_designation,vendor_contact_url,vendor_country,vendor_email,vendor_email1,vendor_email2,vendor_email3,vendor_facebook,vendor_fax,vendor_linkedin,vendor_location,vendor_logo_url,vendor_manufacturers,vendor_name,vendor_phone,vendor_phone2,vendor_services,vendor_skype,vendor_state,vendor_twitter,vendor_url,vendor_website,vendor_zipcode,year
,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41198918/41198918_1616641003_736.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41198918/41198918_1616641003_793.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41198918/41198918_1616641003_305.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41198918/41198918_1616641003_164.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41198918/41198918_1616641003_969.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41198918/41198918_1616641003_57.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41198918/41198918_1616641003_284.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41198918/41198918_1616641003_170.jpg",,Trucks,Trucks,,,,Freightliner MT45 ,https://www.truckscorner.com/auction/trucks-1/41198918/freightliner-mt45-n-a.html,"
                    ",Freightliner,MT45,,,,,"
                    ",,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41198918/41198918_1616641003_736.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,2002
,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199026/41199026_1616641242_244.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199026/41199026_1616641242_732.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199026/41199026_1616641242_614.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199026/41199026_1616641242_791.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199026/41199026_1616641242_55.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199026/41199026_1616641242_151.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199026/41199026_1616641242_816.jpg",,Trucks,Trucks,,,,Peterbilt PB337 Others,https://www.truckscorner.com/auction/trucks-1/41199026/peterbilt-pb337-others.html,"
                    ",Peterbilt,PB337,,,,,"
                    ",,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41199026/41199026_1616641242_244.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,2013
,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199516/41199516_1616642135_586.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199516/41199516_1616642135_488.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199516/41199516_1616642135_605.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199516/41199516_1616642135_516.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199516/41199516_1616642135_131.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199516/41199516_1616642135_936.jpg",,Trucks,Trucks,,,,Ford F450 ,https://www.truckscorner.com/auction/trucks-1/41199516/ford-f450-n-a.html,"
                    ",Ford,F450,,,,,"
                    ",,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41199516/41199516_1616642135_586.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,2006
,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199426/41199426_1616641880_867.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199426/41199426_1616641880_985.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199426/41199426_1616641880_956.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199426/41199426_1616641880_84.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199426/41199426_1616641880_677.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199426/41199426_1616641880_671.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199426/41199426_1616641880_229.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199426/41199426_1616641880_767.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199426/41199426_1616641880_775.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199426/41199426_1616641880_261.jpg",,Trucks,Trucks,,,,Ford F650 ,https://www.truckscorner.com/auction/trucks-1/41199426/ford-f650-n-a.html,"
                    ",Ford,F650,,,,,"
                    ",,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41199426/41199426_1616641880_867.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,2008
,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199121/41199121_1616641396_902.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199121/41199121_1616641396_49.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199121/41199121_1616641396_646.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199121/41199121_1616641396_372.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199121/41199121_1616641396_53.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199121/41199121_1616641396_722.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199121/41199121_1616641396_618.jpg",,Trucks,Trucks,,,,Mitsubishi FUSO FE180 ,https://www.truckscorner.com/auction/trucks-1/41199121/mitsubishi-fuso-fe180-n-a.html,"
                    ",Mitsubishi,FUSO FE180,,,,,"
                    ",,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41199121/41199121_1616641396_902.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,2012
,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199458/41199458_1616641972_313.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199458/41199458_1616641972_574.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199458/41199458_1616641972_264.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199458/41199458_1616641972_215.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199458/41199458_1616641972_699.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199458/41199458_1616641972_764.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199458/41199458_1616641972_77.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199458/41199458_1616641972_386.jpg",,Trucks,Trucks,,,,Dodge RAM 5500HD ,https://www.truckscorner.com/auction/trucks-1/41199458/dodge-ram-5500hd-n-a.html,"
                    ",Dodge,RAM 5500HD,,,,,"
                    ",,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41199458/41199458_1616641972_313.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,2013
,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199138/41199138_1616641426_72.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199138/41199138_1616641426_544.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199138/41199138_1616641426_588.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199138/41199138_1616641426_896.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199138/41199138_1616641426_314.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199138/41199138_1616641426_848.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199138/41199138_1616641426_215.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199138/41199138_1616641426_630.jpg",,Trucks,Trucks,,,,Caterpillar CT660S ,https://www.truckscorner.com/auction/trucks-1/41199138/caterpillar-ct660s-n-a.html,"
                    ",Caterpillar,CT660S,,,,,"
                    ",,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41199138/41199138_1616641426_72.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,2014
,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199528/41199528_1616642164_844.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199528/41199528_1616642164_839.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199528/41199528_1616642164_100.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199528/41199528_1616642164_833.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199528/41199528_1616642164_611.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199528/41199528_1616642164_818.jpg",,Trucks,Trucks,,,,Sterling M8500 Others,https://www.truckscorner.com/auction/trucks-1/41199528/sterling-m8500-others.html,"
                    ",Sterling,M8500,,,,,"
                    ",,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41199528/41199528_1616642164_844.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,2006
,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199517/41199517_1616642137_734.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199517/41199517_1616642137_373.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199517/41199517_1616642137_109.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199517/41199517_1616642137_43.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199517/41199517_1616642137_131.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199517/41199517_1616642137_763.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199517/41199517_1616642137_619.jpg",,Trucks,Trucks,,,,Ford F800 ,https://www.truckscorner.com/auction/trucks-1/41199517/ford-f800-n-a.html,"
                    ",Ford,F800,,,,,"
                    ",,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41199517/41199517_1616642137_734.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,1987
,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199457/41199457_1616641969_652.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199457/41199457_1616641969_743.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199457/41199457_1616641969_614.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199457/41199457_1616641969_357.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199457/41199457_1616641969_509.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199457/41199457_1616641969_759.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199457/41199457_1616641969_678.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199457/41199457_1616641969_974.jpg",,Trucks,Trucks,,,,Chevrolet C3500 ,https://www.truckscorner.com/auction/trucks-1/41199457/chevrolet-c3500-n-a.html,"
                    ",Chevrolet,C3500,,,,,"
                    ",,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41199457/41199457_1616641969_652.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,2007
,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199522/41199522_1616642149_341.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199522/41199522_1616642149_217.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199522/41199522_1616642149_701.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199522/41199522_1616642149_73.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199522/41199522_1616642149_154.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199522/41199522_1616642149_757.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199522/41199522_1616642149_889.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199522/41199522_1616642149_421.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199522/41199522_1616642149_354.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199522/41199522_1616642149_681.jpg",,Trucks,Trucks,,,,Freightliner M2106 ,https://www.truckscorner.com/auction/trucks-1/41199522/freightliner-m2106-n-a.html,"
                    ",Freightliner,M2106,,,,,"
                    ",,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41199522/41199522_1616642149_341.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,2011
,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199183/41199183_1616641495_149.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199183/41199183_1616641495_891.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199183/41199183_1616641495_63.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199183/41199183_1616641495_574.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199183/41199183_1616641495_702.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199183/41199183_1616641495_997.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199183/41199183_1616641495_563.jpg",,Trucks,Trucks,,,,Freightliner M2 ,https://www.truckscorner.com/auction/trucks-1/41199183/freightliner-m2-n-a.html,"
                    ",Freightliner,M2,,,,,"
                    ",,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41199183/41199183_1616641495_149.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,2013
,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199529/41199529_1616642165_294.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199529/41199529_1616642165_580.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199529/41199529_1616642165_948.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199529/41199529_1616642165_774.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199529/41199529_1616642165_835.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199529/41199529_1616642165_19.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199529/41199529_1616642165_424.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199529/41199529_1616642165_320.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199529/41199529_1616642165_878.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199529/41199529_1616642165_468.jpg",,Trucks,Trucks,,,,Kenworth T/A ,https://www.truckscorner.com/auction/trucks-1/41199529/kenworth-t-a-n-a.html,"
                    ",Kenworth,T/A,,,,,"
                    ",,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41199529/41199529_1616642165_294.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,1996
,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199543/41199543_1616642193_567.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199543/41199543_1616642193_833.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199543/41199543_1616642193_275.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199543/41199543_1616642193_816.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199543/41199543_1616642193_726.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199543/41199543_1616642193_330.jpg",,Trucks,Trucks,,,,Dodge 3500 ,https://www.truckscorner.com/auction/trucks-1/41199543/dodge-3500-n-a.html,"
                    ",Dodge,3500,,,,,"
                    ",,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41199543/41199543_1616642193_567.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,2007
,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199595/41199595_1616642281_85.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199595/41199595_1616642281_456.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199595/41199595_1616642281_115.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199595/41199595_1616642281_293.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199595/41199595_1616642281_299.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199595/41199595_1616642281_535.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199595/41199595_1616642281_470.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199595/41199595_1616642281_997.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199595/41199595_1616642281_580.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199595/41199595_1616642281_305.jpg",,Trucks,Trucks,,,,International 4300SBA S/A ,https://www.truckscorner.com/auction/trucks-1/41199595/international-4300sba-s-a-n-a.html,"
                    ",International,4300SBA S/A,,,,,"
                    ",,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41199595/41199595_1616642281_85.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,2007
,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199597/41199597_1616642287_259.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199597/41199597_1616642287_388.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199597/41199597_1616642287_905.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199597/41199597_1616642287_889.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199597/41199597_1616642287_856.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199597/41199597_1616642287_888.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199597/41199597_1616642287_263.jpg",,Trucks,Trucks,,,,International 7600 ,https://www.truckscorner.com/auction/trucks-1/41199597/international-7600-n-a.html,"
                    ",International,7600,,,,,"
                    ",,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41199597/41199597_1616642287_259.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,2009
,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199596/41199596_1616642284_913.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199596/41199596_1616642284_502.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199596/41199596_1616642284_871.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199596/41199596_1616642284_469.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199596/41199596_1616642284_760.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199596/41199596_1616642284_346.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199596/41199596_1616642284_968.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199596/41199596_1616642284_716.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199596/41199596_1616642284_714.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199596/41199596_1616642284_675.jpg",,Trucks,Trucks,,,,International 4300SBA S/A ,https://www.truckscorner.com/auction/trucks-1/41199596/international-4300sba-s-a-n-a.html,"
                    ",International,4300SBA S/A,,,,,"
                    ",,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41199596/41199596_1616642284_913.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,2006
,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199594/41199594_1616642278_62.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199594/41199594_1616642278_783.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199594/41199594_1616642278_594.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199594/41199594_1616642278_268.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199594/41199594_1616642278_810.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199594/41199594_1616642278_921.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199594/41199594_1616642278_821.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199594/41199594_1616642278_297.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199594/41199594_1616642278_24.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199594/41199594_1616642278_822.jpg",,Trucks,Trucks,,,,International 4300SBA S/A ,https://www.truckscorner.com/auction/trucks-1/41199594/international-4300sba-s-a-n-a.html,"
                    ",International,4300SBA S/A,,,,,"
                    ",,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41199594/41199594_1616642278_62.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,2006
,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199601/41199601_1616642294_793.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199601/41199601_1616642294_13.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199601/41199601_1616642294_701.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199601/41199601_1616642294_668.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199601/41199601_1616642294_666.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199601/41199601_1616642294_512.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199601/41199601_1616642294_340.jpg",,Trucks,Trucks,,,,Mack CV713 ,https://www.truckscorner.com/auction/trucks-1/41199601/mack-cv713-n-a.html,"
                    ",Mack,CV713,,,,,"
                    ",,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41199601/41199601_1616642294_793.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,2006
,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199652/41199652_1616642408_676.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199652/41199652_1616642408_922.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199652/41199652_1616642408_355.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199652/41199652_1616642408_512.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199652/41199652_1616642408_826.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199652/41199652_1616642408_503.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199652/41199652_1616642408_474.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199652/41199652_1616642408_873.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199652/41199652_1616642408_635.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199652/41199652_1616642408_679.jpg",,Trucks,Trucks,,,,International 7600 ,https://www.truckscorner.com/auction/trucks-1/41199652/international-7600-n-a.html,"
                    ",International,7600,,,,,"
                    ",,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41199652/41199652_1616642408_676.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,2008
,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199645/41199645_1616642393_349.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199645/41199645_1616642393_63.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199645/41199645_1616642393_705.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199645/41199645_1616642393_174.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199645/41199645_1616642393_436.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199645/41199645_1616642393_293.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199645/41199645_1616642393_284.jpg",,Trucks,Trucks,,,,Ford F550 XL ,https://www.truckscorner.com/auction/trucks-1/41199645/ford-f550-xl-n-a.html,"
                    ",Ford,F550 XL,,,,,"
                    ",,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41199645/41199645_1616642393_349.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,2004
,auction,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199654/41199654_1616642414_770.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199654/41199654_1616642414_952.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199654/41199654_1616642414_941.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199654/41199654_1616642414_385.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199654/41199654_1616642414_451.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199654/41199654_1616642414_457.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/337957/41199654/41199654_1616642414_139.jpg",,Trucks,Trucks,,,,International 4900 ,https://www.truckscorner.com/auction/trucks-1/41199654/international-4900-n-a.html,"
                    ",International,4900,,,,,"
                    ",,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41199654/41199654_1616642414_770.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,RITCHIE BROS AUCTIONEERS,,,,,,,,,,2001
